question,worker,answer
279,28,1
279,34,1
279,43,0
279,50,1
279,53,2
279,56,2
774,9,3
774,20,0
774,21,0
774,28,0
774,29,0
774,34,3
774,35,0
774,42,0
774,50,0
774,59,0
219,9,2
219,12,1
219,13,3
219,16,1
219,21,1
219,31,3
219,40,1
219,44,2
219,56,3
219,61,1
108,9,2
108,12,0
108,13,0
108,17,0
108,20,0
108,25,0
108,36,3
108,40,0
108,42,0
108,53,2
150,9,2
150,13,3
150,16,3
150,19,3
150,34,1
150,35,3
150,41,3
150,49,3
150,51,3
150,63,3
230,9,2
230,10,3
230,16,1
230,21,1
230,31,1
230,35,0
230,42,1
230,43,3
230,60,3
230,97,3
631,9,3
631,11,0
631,13,1
631,16,3
631,22,2
631,27,3
631,34,2
631,35,2
631,45,3
631,59,3
17,10,3
17,13,2
17,17,3
17,21,3
17,22,3
17,39,3
17,40,3
17,43,3
17,45,3
17,58,3
267,10,2
267,13,2
267,31,2
267,35,3
267,37,2
267,39,1
267,42,1
267,43,1
267,48,2
267,100,2
333,10,0
333,13,0
333,16,0
333,22,0
333,35,0
333,37,0
333,41,0
333,42,3
333,45,0
333,63,0
766,10,0
766,13,2
766,16,0
766,20,3
766,25,0
766,28,0
766,34,1
766,43,0
766,50,0
766,73,0
93,10,2
93,12,2
93,20,2
93,34,3
93,39,3
93,47,2
93,53,0
93,56,0
93,61,2
93,77,2
233,10,1
233,13,1
233,20,1
233,28,1
233,35,1
233,37,1
233,43,1
233,50,1
233,61,1
233,77,1
575,10,3
575,12,2
575,16,3
575,20,1
575,23,0
575,35,3
575,37,3
575,40,3
575,44,3
575,56,3
777,10,3
777,16,0
777,20,3
777,21,2
777,22,3
777,25,3
777,29,3
777,35,3
777,40,3
777,88,2
153,10,2
153,11,2
153,15,2
153,21,3
153,27,2
153,34,3
153,40,1
153,41,2
153,51,2
153,63,2
791,10,3
791,16,3
791,20,3
791,22,3
791,23,3
791,30,3
791,31,1
791,35,3
791,43,0
791,59,3
348,10,2
348,13,2
348,14,2
348,19,2
348,20,2
348,23,2
348,31,2
348,40,2
348,47,2
348,53,2
703,10,0
703,13,0
703,20,0
703,21,0
703,25,2
703,28,3
703,30,0
703,31,0
703,34,3
703,41,0
713,10,3
713,13,3
713,25,3
713,28,3
713,29,3
713,34,0
713,35,3
713,41,3
713,45,3
713,73,3
94,10,3
94,13,1
94,15,3
94,23,2
94,31,3
94,35,3
94,45,3
94,51,2
94,57,2
94,77,3
40,10,2
40,13,2
40,17,1
40,19,2
40,23,0
40,27,2
40,29,2
40,37,2
40,41,2
40,73,2
471,10,1
471,22,3
471,28,1
471,36,0
471,41,1
471,43,1
471,53,2
471,55,1
471,58,1
471,60,1
70,10,2
70,17,1
70,20,2
70,22,2
70,25,2
70,28,2
70,31,2
70,55,3
70,58,0
70,66,1
178,10,1
178,11,3
178,12,2
178,16,3
178,18,2
178,23,3
178,28,3
178,35,3
178,37,3
178,94,3
409,10,3
409,15,1
409,16,1
409,17,1
409,34,2
409,35,1
409,39,1
409,43,3
409,47,3
409,56,1
121,10,2
121,13,0
121,14,0
121,34,2
121,36,3
121,37,0
121,40,1
121,42,2
121,47,0
121,72,3
728,10,1
728,16,3
728,20,1
728,30,0
728,47,0
728,54,0
728,55,0
728,58,0
728,69,0
728,73,0
224,10,1
224,13,0
224,15,2
224,17,2
224,20,3
224,28,0
224,34,1
224,36,3
224,37,0
224,65,0
549,10,1
549,13,2
549,22,2
549,23,2
549,31,2
549,35,2
549,37,2
549,41,3
549,43,2
549,58,0
408,11,1
408,13,1
408,35,3
408,36,1
408,37,1
408,43,1
408,53,3
408,55,1
408,56,1
408,79,0
805,11,2
805,14,2
805,16,2
805,20,2
805,22,0
805,25,2
805,31,2
805,41,3
805,62,3
805,88,2
434,11,1
434,22,1
434,25,3
434,30,1
434,31,1
434,34,3
434,35,1
434,47,1
434,52,0
434,77,2
463,11,1
463,23,2
463,31,1
463,35,1
463,40,1
463,41,1
463,43,1
463,54,1
463,55,1
463,61,1
265,11,3
265,12,3
265,31,3
265,35,3
265,37,3
265,40,3
265,43,3
265,47,3
265,51,3
265,70,0
485,11,2
485,14,3
485,19,2
485,22,1
485,31,2
485,35,2
485,50,2
485,53,2
485,58,2
485,65,2
350,11,3
350,13,1
350,14,1
350,16,2
350,19,1
350,25,3
350,27,3
350,35,1
350,51,1
350,59,1
16,11,1
16,25,0
16,31,0
16,34,0
16,47,1
16,50,1
16,56,0
16,60,2
16,61,0
16,62,2
360,11,3
360,16,0
360,18,0
360,25,0
360,31,2
360,35,0
360,47,0
360,53,0
360,56,3
360,61,0
77,11,2
77,13,3
77,16,3
77,23,1
77,28,3
77,34,3
77,47,3
77,50,3
77,52,1
77,63,3
79,11,1
79,16,1
79,20,2
79,22,2
79,23,0
79,28,2
79,44,2
79,56,2
79,60,1
79,70,1
396,12,0
396,16,0
396,17,2
396,25,0
396,34,0
396,41,1
396,42,0
396,58,0
396,63,0
396,73,0
277,12,2
277,15,0
277,16,2
277,23,2
277,31,2
277,34,0
277,40,2
277,41,2
277,45,2
277,53,1
196,12,3
196,16,3
196,17,2
196,21,0
196,23,1
196,34,3
196,36,0
196,42,3
196,53,3
196,60,3
725,12,2
725,13,3
725,28,2
725,29,2
725,34,2
725,35,2
725,41,1
725,43,3
725,47,2
725,73,2
729,12,1
729,20,1
729,25,1
729,28,1
729,40,2
729,42,1
729,43,0
729,54,1
729,58,1
729,61,3
510,12,3
510,15,2
510,16,3
510,24,3
510,31,3
510,36,0
510,41,3
510,44,3
510,70,3
510,95,3
236,12,0
236,21,0
236,24,0
236,25,0
236,27,0
236,35,0
236,39,3
236,43,0
236,55,0
236,63,1
149,12,3
149,20,3
149,23,1
149,34,3
149,35,3
149,40,3
149,43,0
149,51,1
149,53,0
149,55,3
531,12,3
531,19,3
531,20,3
531,23,3
531,27,1
531,29,0
531,41,2
531,45,2
531,47,0
531,76,3
693,12,0
693,13,0
693,14,0
693,16,0
693,21,0
693,22,0
693,27,2
693,31,0
693,43,0
693,58,0
86,12,0
86,16,0
86,20,0
86,25,3
86,26,1
86,27,3
86,34,3
86,58,0
86,63,0
86,73,0
443,12,0
443,13,0
443,16,0
443,24,0
443,31,0
443,39,2
443,40,0
443,47,0
443,55,3
443,56,2
362,12,1
362,13,0
362,14,1
362,20,1
362,39,1
362,40,1
362,43,2
362,45,2
362,51,1
362,58,1
750,12,0
750,20,2
750,22,1
750,27,1
750,31,1
750,35,1
750,50,3
750,58,1
750,62,1
750,107,2
184,12,2
184,13,0
184,17,3
184,35,3
184,36,2
184,40,3
184,53,3
184,62,2
184,74,3
184,90,2
305,12,2
305,15,1
305,16,1
305,21,3
305,24,1
305,31,1
305,34,0
305,35,0
305,54,1
305,76,1
680,12,2
680,19,3
680,31,3
680,35,3
680,36,2
680,40,3
680,53,3
680,61,2
680,88,3
680,102,1
522,12,3
522,14,1
522,23,2
522,26,2
522,27,2
522,29,0
522,35,2
522,43,2
522,52,1
522,66,0
36,12,2
36,16,0
36,25,2
36,28,3
36,37,3
36,39,0
36,47,3
36,51,2
36,70,3
36,71,3
399,12,3
399,20,0
399,23,0
399,27,2
399,34,1
399,39,1
399,50,0
399,58,0
399,61,0
399,72,0
68,13,0
68,19,0
68,20,0
68,26,0
68,27,0
68,31,1
68,36,3
68,39,0
68,41,2
68,55,1
24,13,1
24,23,3
24,25,1
24,37,2
24,47,1
24,49,1
24,53,1
24,54,0
24,62,1
24,65,1
597,13,2
597,16,2
597,21,3
597,22,3
597,27,0
597,31,2
597,43,2
597,53,2
597,63,1
597,77,2
414,13,3
414,17,3
414,21,0
414,23,3
414,28,3
414,40,3
414,43,1
414,47,3
414,56,3
414,85,3
475,13,0
475,21,1
475,23,0
475,34,0
475,39,0
475,40,0
475,41,1
475,51,2
475,63,0
475,90,0
788,13,2
788,16,3
788,20,0
788,28,2
788,30,2
788,31,0
788,40,3
788,43,1
788,45,2
788,55,2
667,13,0
667,28,0
667,29,0
667,31,0
667,36,0
667,40,0
667,42,0
667,45,0
667,59,0
667,102,2
61,13,3
61,19,2
61,23,3
61,35,1
61,40,0
61,43,3
61,51,3
61,62,0
61,63,3
61,82,3
103,13,1
103,16,0
103,21,1
103,25,1
103,31,1
103,40,1
103,49,1
103,55,0
103,61,1
103,62,0
410,13,0
410,16,2
410,31,0
410,34,0
410,35,1
410,41,0
410,43,0
410,53,0
410,56,0
410,90,1
404,13,3
404,20,3
404,22,3
404,28,0
404,35,3
404,54,3
404,56,1
404,74,0
404,76,3
404,90,3
664,13,2
664,20,2
664,21,2
664,25,2
664,31,2
664,37,1
664,40,3
664,43,0
664,65,2
664,69,2
778,13,1
778,14,2
778,20,1
778,30,1
778,34,1
778,35,1
778,43,0
778,54,0
778,55,2
778,73,1
53,13,1
53,16,2
53,17,0
53,29,1
53,35,1
53,37,1
53,47,1
53,50,1
53,56,1
53,61,1
89,13,0
89,16,0
89,22,0
89,31,0
89,34,1
89,35,0
89,48,0
89,58,1
89,59,0
89,61,3
657,13,3
657,16,3
657,17,0
657,20,3
657,22,0
657,29,3
657,40,3
657,43,3
657,53,3
657,107,3
717,13,0
717,14,3
717,16,1
717,20,3
717,22,3
717,42,0
717,43,2
717,53,3
717,54,3
717,55,3
519,13,1
519,16,2
519,23,1
519,29,2
519,31,2
519,35,2
519,43,2
519,55,2
519,58,0
519,76,2
457,13,1
457,16,2
457,37,3
457,39,0
457,40,3
457,45,3
457,53,1
457,54,0
457,69,3
457,77,3
740,13,0
740,16,1
740,20,1
740,21,1
740,22,1
740,31,1
740,34,1
740,35,1
740,40,3
740,42,2
274,13,1
274,16,3
274,17,2
274,20,3
274,22,2
274,23,2
274,28,2
274,40,2
274,42,2
274,61,2
198,13,1
198,20,2
198,25,0
198,28,2
198,30,2
198,37,2
198,43,1
198,53,1
198,54,2
198,94,1
660,13,1
660,17,0
660,20,1
660,22,2
660,30,1
660,31,2
660,35,0
660,43,2
660,54,2
660,62,2
321,14,0
321,16,0
321,29,0
321,30,2
321,31,0
321,34,0
321,35,3
321,40,0
321,50,0
321,76,0
385,14,2
385,15,2
385,16,1
385,17,2
385,21,2
385,36,1
385,37,2
385,41,0
385,56,2
385,78,2
759,14,1
759,21,1
759,31,1
759,34,1
759,35,2
759,43,2
759,45,1
759,58,2
759,60,1
759,66,0
484,14,1
484,16,0
484,19,3
484,20,3
484,26,3
484,28,3
484,34,3
484,35,3
484,55,0
484,88,1
642,15,3
642,16,1
642,27,0
642,30,0
642,34,0
642,35,0
642,42,0
642,54,1
642,58,0
642,72,0
503,16,3
503,17,3
503,19,0
503,35,3
503,37,0
503,39,1
503,56,0
503,63,3
503,89,2
503,97,3
417,16,0
417,20,0
417,26,0
417,28,0
417,31,0
417,34,1
417,35,0
417,40,0
417,43,0
417,55,0
214,16,1
214,17,3
214,20,1
214,21,1
214,27,1
214,28,1
214,29,2
214,34,2
214,39,3
214,47,2
508,16,2
508,22,2
508,25,2
508,34,2
508,35,2
508,40,2
508,43,0
508,53,2
508,58,2
508,95,3
589,16,1
589,21,1
589,31,1
589,32,1
589,34,1
589,35,1
589,39,1
589,41,3
589,50,3
589,55,1
764,16,1
764,21,1
764,22,2
764,28,2
764,34,2
764,35,2
764,41,2
764,42,2
764,43,1
764,61,3
626,16,2
626,21,3
626,22,3
626,23,2
626,29,3
626,30,1
626,31,3
626,34,1
626,43,3
626,58,3
661,19,1
661,25,1
661,28,1
661,39,2
661,45,1
661,50,1
661,53,3
661,59,1
661,65,0
661,73,1
258,19,3
258,20,3
258,23,3
258,25,3
258,32,0
258,34,3
258,35,3
258,47,3
258,51,3
258,55,3
264,19,2
264,21,1
264,28,0
264,39,1
264,40,3
264,52,1
264,53,3
264,67,1
264,90,3
264,99,1
802,19,3
802,20,1
802,21,1
802,22,3
802,25,3
802,29,1
802,30,1
802,39,1
802,41,2
802,50,3
4,20,0
4,23,0
4,24,2
4,25,0
4,26,0
4,27,0
4,28,0
4,29,0
4,30,0
4,31,3
74,20,1
74,22,2
74,25,1
74,29,3
74,31,3
74,35,1
74,37,1
74,39,1
74,44,1
74,86,1
357,20,0
357,24,3
357,25,3
357,31,0
357,40,0
357,52,2
357,53,3
357,62,0
357,78,0
357,90,0
154,20,1
154,21,0
154,22,1
154,34,0
154,43,2
154,53,3
154,55,2
154,56,0
154,61,1
154,90,0
559,20,2
559,22,1
559,25,1
559,27,0
559,41,3
559,50,1
559,65,1
559,69,1
559,73,1
559,76,1
490,20,0
490,21,3
490,22,2
490,31,2
490,35,1
490,39,2
490,41,2
490,43,2
490,53,2
490,58,2
284,25,1
284,31,1
284,39,1
284,42,1
284,47,1
284,51,2
284,52,1
284,56,3
284,60,1
284,67,1
195,30,0
195,35,2
195,36,3
195,42,3
195,43,2
195,47,0
195,54,1
195,55,3
195,58,0
195,94,0
