question,worker,answer
7,34,3
7,35,0
7,40,0
7,41,0
7,42,1
7,43,0
429,9,3
429,10,2
429,11,2
429,13,2
429,20,0
429,22,0
429,23,2
429,25,2
429,28,2
429,43,2
641,9,0
641,10,2
641,21,0
641,23,2
641,28,2
641,34,2
641,40,0
641,42,2
641,43,0
641,47,2
658,9,1
658,13,3
658,20,1
658,21,3
658,22,0
658,28,0
658,29,0
658,37,3
658,40,3
658,43,3
150,9,1
150,13,3
150,16,3
150,19,3
150,34,3
150,35,0
150,41,0
150,49,3
150,51,1
150,63,3
633,9,1
633,10,3
633,13,3
633,20,3
633,22,3
633,35,3
633,39,3
633,45,3
633,57,0
633,98,0
672,9,2
672,10,1
672,16,1
672,20,1
672,23,1
672,47,1
672,51,1
672,56,1
672,61,1
672,62,1
409,10,1
409,15,1
409,16,1
409,17,1
409,34,0
409,35,1
409,39,1
409,43,1
409,47,1
409,56,1
178,10,3
178,11,3
178,12,3
178,16,3
178,18,3
178,23,3
178,28,3
178,35,3
178,37,3
178,94,0
348,10,2
348,13,1
348,14,2
348,19,2
348,20,2
348,23,0
348,31,1
348,40,2
348,47,2
348,53,2
70,10,2
70,17,1
70,20,2
70,22,3
70,25,2
70,28,2
70,31,0
70,55,2
70,58,2
70,66,2
224,10,0
224,13,2
224,15,0
224,17,1
224,20,1
224,28,0
224,34,3
224,36,0
224,37,0
224,65,0
233,10,1
233,13,1
233,20,0
233,28,3
233,35,1
233,37,1
233,43,1
233,50,1
233,61,3
233,77,1
728,10,0
728,16,0
728,20,3
728,30,0
728,47,3
728,54,2
728,55,0
728,58,0
728,69,3
728,73,0
153,10,2
153,11,2
153,15,2
153,21,2
153,27,0
153,34,2
153,40,2
153,41,2
153,51,2
153,63,2
94,10,3
94,13,3
94,15,3
94,23,3
94,31,1
94,35,0
94,45,0
94,51,3
94,57,3
94,77,3
777,10,3
777,16,2
777,20,3
777,21,3
777,22,3
777,25,0
777,29,2
777,35,0
777,40,1
777,88,3
713,10,3
713,13,3
713,25,0
713,28,3
713,29,3
713,34,1
713,35,3
713,41,3
713,45,1
713,73,2
40,10,2
40,13,1
40,17,2
40,19,1
40,23,2
40,27,2
40,29,2
40,37,2
40,41,2
40,73,2
121,10,0
121,13,0
121,14,2
121,34,0
121,36,2
121,37,0
121,40,0
121,42,0
121,47,1
121,72,0
703,10,0
703,13,0
703,20,0
703,21,0
703,25,0
703,28,0
703,30,3
703,31,0
703,34,0
703,41,1
333,10,0
333,13,1
333,16,0
333,22,2
333,35,0
333,37,0
333,41,0
333,42,1
333,45,0
333,63,0
471,10,1
471,22,1
471,28,1
471,36,2
471,41,1
471,43,1
471,53,1
471,55,1
471,58,1
471,60,3
267,10,2
267,13,0
267,31,2
267,35,2
267,37,2
267,39,0
267,42,1
267,43,2
267,48,2
267,100,2
93,10,2
93,12,2
93,20,0
93,34,2
93,39,0
93,47,2
93,53,2
93,56,2
93,61,2
93,77,2
791,10,3
791,16,3
791,20,3
791,22,0
791,23,3
791,30,1
791,31,3
791,35,3
791,43,2
791,59,1
549,10,0
549,13,2
549,22,2
549,23,3
549,31,2
549,35,0
549,37,2
549,41,3
549,43,2
549,58,2
575,10,1
575,12,3
575,16,3
575,20,3
575,23,3
575,35,3
575,37,3
575,40,3
575,44,3
575,56,3
766,10,3
766,13,2
766,16,0
766,20,0
766,25,0
766,28,0
766,34,0
766,43,0
766,50,0
766,73,1
17,10,2
17,13,3
17,17,1
17,21,3
17,22,3
17,39,3
17,40,3
17,43,3
17,45,3
17,58,0
350,11,1
350,13,0
350,14,1
350,16,1
350,19,0
350,25,1
350,27,1
350,35,3
350,51,2
350,59,1
77,11,3
77,13,3
77,16,3
77,23,3
77,28,3
77,34,3
77,47,3
77,50,1
77,52,2
77,63,3
485,11,2
485,14,0
485,19,2
485,22,2
485,31,2
485,35,0
485,50,2
485,53,2
485,58,2
485,65,2
265,11,3
265,12,3
265,31,3
265,35,3
265,37,3
265,40,3
265,43,3
265,47,0
265,51,1
265,70,1
16,11,0
16,25,3
16,31,0
16,34,0
16,47,2
16,50,2
16,56,0
16,60,2
16,61,0
16,62,2
79,11,1
79,16,2
79,20,0
79,22,2
79,23,3
79,28,2
79,44,1
79,56,2
79,60,3
79,70,3
463,11,0
463,23,1
463,31,1
463,35,1
463,40,1
463,41,1
463,43,1
463,54,1
463,55,1
463,61,1
360,11,3
360,16,0
360,18,2
360,25,0
360,31,3
360,35,0
360,47,2
360,53,1
360,56,0
360,61,0
434,11,2
434,22,1
434,25,2
434,30,1
434,31,1
434,34,0
434,35,1
434,47,2
434,52,1
434,77,2
408,11,2
408,13,1
408,35,1
408,36,2
408,37,1
408,43,1
408,53,1
408,55,1
408,56,1
408,79,3
805,11,1
805,14,0
805,16,2
805,20,2
805,22,2
805,25,2
805,31,2
805,41,2
805,62,3
805,88,2
443,12,0
443,13,3
443,16,0
443,24,0
443,31,0
443,39,0
443,40,0
443,47,3
443,55,2
443,56,0
196,12,3
196,16,3
196,17,1
196,21,3
196,23,3
196,34,3
196,36,3
196,42,2
196,53,3
196,60,3
396,12,0
396,16,0
396,17,0
396,25,0
396,34,0
396,41,0
396,42,0
396,58,0
396,63,2
396,73,0
305,12,1
305,15,1
305,16,1
305,21,1
305,24,1
305,31,0
305,34,1
305,35,3
305,54,1
305,76,1
725,12,2
725,13,0
725,28,3
725,29,3
725,34,2
725,35,0
725,41,2
725,43,1
725,47,2
725,73,2
750,12,1
750,20,1
750,22,1
750,27,1
750,31,1
750,35,1
750,50,0
750,58,1
750,62,1
750,107,1
729,12,1
729,20,1
729,25,1
729,28,1
729,40,0
729,42,1
729,43,1
729,54,0
729,58,0
729,61,1
693,12,0
693,13,0
693,14,0
693,16,0
693,21,0
693,22,0
693,27,0
693,31,0
693,43,0
693,58,0
86,12,0
86,16,3
86,20,0
86,25,0
86,26,0
86,27,0
86,34,0
86,58,1
86,63,3
86,73,0
510,12,3
510,15,3
510,16,3
510,24,1
510,31,2
510,36,3
510,41,3
510,44,3
510,70,2
510,95,3
184,12,3
184,13,2
184,17,2
184,35,3
184,36,3
184,40,0
184,53,3
184,62,3
184,74,3
184,90,3
531,12,3
531,19,2
531,20,3
531,23,1
531,27,2
531,29,1
531,41,3
531,45,3
531,47,3
531,76,0
236,12,0
236,21,1
236,24,0
236,25,0
236,27,0
236,35,0
236,39,1
236,43,0
236,55,0
236,63,2
399,12,0
399,20,0
399,23,0
399,27,0
399,34,1
399,39,0
399,50,0
399,58,0
399,61,0
399,72,0
149,12,3
149,20,1
149,23,0
149,34,3
149,35,3
149,40,3
149,43,2
149,51,3
149,53,3
149,55,3
522,12,1
522,14,2
522,23,2
522,26,2
522,27,0
522,29,2
522,35,2
522,43,2
522,52,2
522,66,2
36,12,0
36,16,3
36,25,3
36,28,3
36,37,3
36,39,0
36,47,3
36,51,0
36,70,3
36,71,0
362,12,2
362,13,0
362,14,2
362,20,0
362,39,0
362,40,1
362,43,2
362,45,1
362,51,1
362,58,1
680,12,2
680,19,3
680,31,1
680,35,0
680,36,2
680,40,3
680,53,1
680,61,3
680,88,2
680,102,3
277,12,0
277,15,2
277,16,2
277,23,3
277,31,2
277,34,2
277,40,2
277,41,2
277,45,0
277,53,2
68,13,0
68,19,2
68,20,0
68,26,1
68,27,1
68,31,0
68,36,0
68,39,0
68,41,0
68,55,0
457,13,3
457,16,3
457,37,1
457,39,3
457,40,3
457,45,3
457,53,3
457,54,2
457,69,3
457,77,3
24,13,1
24,23,1
24,25,0
24,37,1
24,47,1
24,49,1
24,53,1
24,54,3
24,62,1
24,65,1
89,13,0
89,16,0
89,22,0
89,31,0
89,34,0
89,35,0
89,48,0
89,58,2
89,59,0
89,61,0
788,13,2
788,16,1
788,20,1
788,28,2
788,30,2
788,31,2
788,40,2
788,43,0
788,45,2
788,55,2
667,13,0
667,28,0
667,29,0
667,31,1
667,36,0
667,40,0
667,42,1
667,45,0
667,59,0
667,102,2
717,13,3
717,14,2
717,16,1
717,20,3
717,22,3
717,42,3
717,43,3
717,53,3
717,54,0
717,55,3
519,13,2
519,16,2
519,23,3
519,29,2
519,31,2
519,35,3
519,43,2
519,55,3
519,58,2
519,76,2
404,13,3
404,20,3
404,22,2
404,28,3
404,35,3
404,54,3
404,56,3
404,74,3
404,76,3
404,90,2
664,13,2
664,20,2
664,21,2
664,25,1
664,31,1
664,37,2
664,40,2
664,43,2
664,65,3
664,69,3
410,13,2
410,16,0
410,31,0
410,34,0
410,35,2
410,41,0
410,43,1
410,53,3
410,56,0
410,90,1
274,13,3
274,16,2
274,17,2
274,20,2
274,22,2
274,23,1
274,28,0
274,40,2
274,42,3
274,61,2
61,13,1
61,19,3
61,23,3
61,35,2
61,40,1
61,43,3
61,51,3
61,62,3
61,63,1
61,82,2
657,13,0
657,16,3
657,17,3
657,20,3
657,22,0
657,29,3
657,40,3
657,43,3
657,53,3
657,107,3
475,13,1
475,21,2
475,23,0
475,34,0
475,39,3
475,40,2
475,41,0
475,51,0
475,63,1
475,90,0
103,13,2
103,16,1
103,21,3
103,25,1
103,31,1
103,40,3
103,49,1
103,55,1
103,61,1
103,62,1
597,13,0
597,16,2
597,21,2
597,22,2
597,27,2
597,31,2
597,43,2
597,53,3
597,63,3
597,77,0
53,13,0
53,16,1
53,17,1
53,29,1
53,35,1
53,37,3
53,47,2
53,50,1
53,56,1
53,61,1
660,13,3
660,17,2
660,20,2
660,22,2
660,30,2
660,31,2
660,35,2
660,43,2
660,54,2
660,62,2
414,13,0
414,17,3
414,21,1
414,23,3
414,28,3
414,40,2
414,43,0
414,47,0
414,56,3
414,85,2
740,13,2
740,16,3
740,20,1
740,21,1
740,22,3
740,31,2
740,34,2
740,35,1
740,40,1
740,42,1
778,13,2
778,14,1
778,20,1
778,30,1
778,34,1
778,35,0
778,43,1
778,54,1
778,55,0
778,73,3
198,13,3
198,20,2
198,25,1
198,28,2
198,30,2
198,37,2
198,43,2
198,53,0
198,54,2
198,94,2
385,14,2
385,15,2
385,16,2
385,17,2
385,21,0
385,36,2
385,37,1
385,41,3
385,56,0
385,78,2
759,14,1
759,21,1
759,31,2
759,34,1
759,35,1
759,43,3
759,45,1
759,58,3
759,60,1
759,66,1
484,14,3
484,16,3
484,19,3
484,20,3
484,26,1
484,28,3
484,34,3
484,35,1
484,55,3
484,88,3
321,14,2
321,16,2
321,29,0
321,30,0
321,31,0
321,34,1
321,35,3
321,40,0
321,50,0
321,76,2
642,15,0
642,16,0
642,27,1
642,30,0
642,34,0
642,35,3
642,42,3
642,54,1
642,58,2
642,72,0
508,16,2
508,22,2
508,25,0
508,34,2
508,35,0
508,40,2
508,43,2
508,53,2
508,58,2
508,95,2
417,16,0
417,20,0
417,26,0
417,28,0
417,31,0
417,34,0
417,35,0
417,40,0
417,43,2
417,55,0
214,16,1
214,17,1
214,20,0
214,21,1
214,27,1
214,28,1
214,29,1
214,34,1
214,39,1
214,47,1
626,16,3
626,21,3
626,22,3
626,23,1
626,29,3
626,30,3
626,31,3
626,34,3
626,43,3
626,58,3
589,16,1
589,21,1
589,31,1
589,32,1
589,34,1
589,35,3
589,39,1
589,41,1
589,50,1
589,55,1
764,16,2
764,21,2
764,22,2
764,28,0
764,34,0
764,35,2
764,41,2
764,42,3
764,43,2
764,61,2
503,16,3
503,17,0
503,19,3
503,35,1
503,37,3
503,39,3
503,56,3
503,63,3
503,89,3
503,97,3
661,19,1
661,25,0
661,28,1
661,39,1
661,45,2
661,50,1
661,53,1
661,59,1
661,65,1
661,73,1
802,19,1
802,20,0
802,21,1
802,22,1
802,25,0
802,29,1
802,30,1
802,39,2
802,41,1
802,50,0
258,19,2
258,20,3
258,23,3
258,25,3
258,32,0
258,34,2
258,35,3
258,47,0
258,51,3
258,55,1
264,19,2
264,21,1
264,28,1
264,39,3
264,40,1
264,52,1
264,53,1
264,67,1
264,90,1
264,99,1
357,20,0
357,24,3
357,25,0
357,31,0
357,40,0
357,52,0
357,53,0
357,62,2
357,78,3
357,90,0
4,20,0
4,23,0
4,24,0
4,25,3
4,26,1
4,27,1
4,28,0
4,29,2
4,30,0
4,31,0
490,20,2
490,21,0
490,22,1
490,31,0
490,35,2
490,39,2
490,41,2
490,43,2
490,53,2
490,58,2
559,20,1
559,22,0
559,25,0
559,27,1
559,41,1
559,50,1
559,65,1
559,69,0
559,73,3
559,76,1
74,20,0
74,22,2
74,25,3
74,29,1
74,31,1
74,35,1
74,37,1
74,39,2
74,44,1
74,86,0
154,20,2
154,21,0
154,22,2
154,34,0
154,43,0
154,53,0
154,55,0
154,56,0
154,61,0
154,90,3
284,25,1
284,31,1
284,39,3
284,42,0
284,47,1
284,51,2
284,52,1
284,56,1
284,60,1
284,67,1
195,30,3
195,35,3
195,36,3
195,42,3
195,43,3
195,47,0
195,54,3
195,55,3
195,58,3
195,94,0
