question,worker,answer
474,34,0
474,35,0
474,37,0
474,42,1
474,47,0
474,50,1
105,9,2
105,11,1
105,20,1
105,22,1
105,29,1
105,31,1
105,34,0
105,53,1
105,56,0
105,58,1
567,9,2
567,13,1
567,20,3
567,21,3
567,34,1
567,39,1
567,55,2
567,56,1
567,58,2
567,60,2
700,9,0
700,13,2
700,16,3
700,21,3
700,28,0
700,35,2
700,40,1
700,41,0
700,42,3
700,66,2
469,9,2
469,12,1
469,13,3
469,14,0
469,21,1
469,29,3
469,39,3
469,47,1
469,53,2
469,63,1
731,9,0
731,10,3
731,12,2
731,16,1
731,21,3
731,25,3
731,31,2
731,34,2
731,35,2
731,54,3
163,9,2
163,15,3
163,21,0
163,22,3
163,35,3
163,37,0
163,40,3
163,41,3
163,54,3
163,77,2
348,10,2
348,13,2
348,14,2
348,19,3
348,20,2
348,23,1
348,31,2
348,40,2
348,47,2
348,53,3
549,10,2
549,13,2
549,22,3
549,23,2
549,31,2
549,35,2
549,37,2
549,41,2
549,43,0
549,58,0
409,10,1
409,15,2
409,16,2
409,17,3
409,34,1
409,35,3
409,39,0
409,43,3
409,47,2
409,56,0
766,10,0
766,13,2
766,16,0
766,20,2
766,25,0
766,28,0
766,34,2
766,43,3
766,50,1
766,73,0
703,10,0
703,13,3
703,20,1
703,21,3
703,25,2
703,28,2
703,30,0
703,31,3
703,34,2
703,41,0
224,10,0
224,13,2
224,15,0
224,17,0
224,20,0
224,28,2
224,34,0
224,36,0
224,37,0
224,65,3
471,10,1
471,22,1
471,28,1
471,36,0
471,41,0
471,43,1
471,53,2
471,55,1
471,58,2
471,60,1
178,10,3
178,11,1
178,12,3
178,16,2
178,18,2
178,23,2
178,28,1
178,35,3
178,37,3
178,94,3
777,10,3
777,16,3
777,20,3
777,21,3
777,22,2
777,25,2
777,29,0
777,35,3
777,40,3
777,88,2
153,10,2
153,11,1
153,15,3
153,21,2
153,27,3
153,34,2
153,40,2
153,41,0
153,51,1
153,63,3
267,10,2
267,13,3
267,31,2
267,35,2
267,37,2
267,39,2
267,42,2
267,43,2
267,48,2
267,100,2
40,10,2
40,13,2
40,17,2
40,19,2
40,23,2
40,27,3
40,29,1
40,37,0
40,41,2
40,73,0
333,10,0
333,13,3
333,16,2
333,22,3
333,35,1
333,37,1
333,41,2
333,42,1
333,45,3
333,63,1
94,10,1
94,13,0
94,15,3
94,23,3
94,31,3
94,35,0
94,45,3
94,51,3
94,57,0
94,77,3
70,10,1
70,17,2
70,20,2
70,22,2
70,25,1
70,28,2
70,31,0
70,55,0
70,58,0
70,66,2
233,10,2
233,13,0
233,20,1
233,28,1
233,35,3
233,37,1
233,43,3
233,50,0
233,61,0
233,77,1
575,10,1
575,12,0
575,16,3
575,20,0
575,23,2
575,35,3
575,37,0
575,40,0
575,44,3
575,56,3
121,10,1
121,13,0
121,14,1
121,34,0
121,36,3
121,37,0
121,40,0
121,42,2
121,47,0
121,72,0
728,10,1
728,16,0
728,20,2
728,30,3
728,47,0
728,54,2
728,55,1
728,58,3
728,69,3
728,73,3
713,10,0
713,13,3
713,25,3
713,28,3
713,29,3
713,34,3
713,35,3
713,41,3
713,45,1
713,73,1
93,10,0
93,12,2
93,20,3
93,34,2
93,39,3
93,47,2
93,53,0
93,56,1
93,61,2
93,77,1
791,10,0
791,16,0
791,20,3
791,22,3
791,23,0
791,30,3
791,31,1
791,35,3
791,43,0
791,59,3
17,10,0
17,13,2
17,17,1
17,21,1
17,22,3
17,39,1
17,40,3
17,43,3
17,45,1
17,58,3
434,11,1
434,22,1
434,25,0
434,30,0
434,31,2
434,34,3
434,35,1
434,47,1
434,52,3
434,77,2
408,11,1
408,13,1
408,35,1
408,36,1
408,37,1
408,43,1
408,53,0
408,55,1
408,56,3
408,79,0
77,11,3
77,13,1
77,16,0
77,23,3
77,28,3
77,34,1
77,47,1
77,50,3
77,52,3
77,63,0
265,11,3
265,12,2
265,31,3
265,35,0
265,37,3
265,40,3
265,43,3
265,47,3
265,51,2
265,70,3
350,11,1
350,13,1
350,14,1
350,16,1
350,19,0
350,25,1
350,27,0
350,35,3
350,51,1
350,59,1
485,11,2
485,14,0
485,19,2
485,22,1
485,31,2
485,35,2
485,50,2
485,53,3
485,58,2
485,65,2
79,11,2
79,16,0
79,20,3
79,22,2
79,23,0
79,28,3
79,44,2
79,56,0
79,60,2
79,70,2
805,11,2
805,14,2
805,16,3
805,20,3
805,22,3
805,25,2
805,31,2
805,41,2
805,62,3
805,88,0
463,11,1
463,23,1
463,31,1
463,35,1
463,40,3
463,41,3
463,43,3
463,54,1
463,55,1
463,61,1
360,11,0
360,16,0
360,18,2
360,25,3
360,31,1
360,35,0
360,47,3
360,53,0
360,56,3
360,61,0
16,11,1
16,25,3
16,31,2
16,34,0
16,47,1
16,50,0
16,56,0
16,60,0
16,61,3
16,62,0
305,12,1
305,15,1
305,16,0
305,21,3
305,24,3
305,31,1
305,34,1
305,35,1
305,54,1
305,76,1
396,12,0
396,16,0
396,17,1
396,25,2
396,34,0
396,41,0
396,42,1
396,58,0
396,63,2
396,73,0
510,12,3
510,15,3
510,16,3
510,24,3
510,31,3
510,36,3
510,41,3
510,44,3
510,70,3
510,95,3
277,12,2
277,15,2
277,16,2
277,23,2
277,31,2
277,34,3
277,40,3
277,41,2
277,45,2
277,53,2
750,12,1
750,20,1
750,22,1
750,27,1
750,31,1
750,35,1
750,50,0
750,58,3
750,62,2
750,107,1
729,12,1
729,20,1
729,25,1
729,28,3
729,40,1
729,42,1
729,43,1
729,54,3
729,58,1
729,61,0
184,12,3
184,13,3
184,17,1
184,35,2
184,36,2
184,40,1
184,53,1
184,62,3
184,74,3
184,90,3
725,12,3
725,13,2
725,28,1
725,29,2
725,34,2
725,35,2
725,41,0
725,43,3
725,47,0
725,73,0
443,12,3
443,13,3
443,16,0
443,24,0
443,31,0
443,39,3
443,40,1
443,47,1
443,55,0
443,56,0
693,12,3
693,13,0
693,14,0
693,16,1
693,21,0
693,22,1
693,27,0
693,31,3
693,43,3
693,58,0
362,12,3
362,13,0
362,14,1
362,20,2
362,39,0
362,40,1
362,43,2
362,45,1
362,51,3
362,58,1
531,12,2
531,19,1
531,20,0
531,23,1
531,27,1
531,29,3
531,41,2
531,45,3
531,47,3
531,76,2
399,12,2
399,20,0
399,23,0
399,27,0
399,34,0
399,39,3
399,50,0
399,58,0
399,61,0
399,72,3
149,12,1
149,20,3
149,23,3
149,34,2
149,35,2
149,40,0
149,43,0
149,51,0
149,53,1
149,55,2
680,12,0
680,19,3
680,31,3
680,35,2
680,36,2
680,40,1
680,53,3
680,61,3
680,88,3
680,102,3
36,12,0
36,16,3
36,25,3
36,28,2
36,37,1
36,39,3
36,47,3
36,51,0
36,70,2
36,71,2
86,12,1
86,16,0
86,20,0
86,25,1
86,26,3
86,27,2
86,34,1
86,58,2
86,63,3
86,73,3
236,12,3
236,21,0
236,24,0
236,25,0
236,27,0
236,35,2
236,39,2
236,43,3
236,55,0
236,63,0
522,12,0
522,14,2
522,23,0
522,26,2
522,27,3
522,29,2
522,35,2
522,43,3
522,52,2
522,66,2
196,12,0
196,16,3
196,17,3
196,21,3
196,23,3
196,34,3
196,36,3
196,42,3
196,53,3
196,60,1
404,13,3
404,20,3
404,22,3
404,28,3
404,35,3
404,54,3
404,56,1
404,74,2
404,76,3
404,90,3
597,13,2
597,16,1
597,21,1
597,22,1
597,27,1
597,31,2
597,43,0
597,53,3
597,63,2
597,77,1
61,13,3
61,19,3
61,23,3
61,35,2
61,40,0
61,43,2
61,51,1
61,62,1
61,63,2
61,82,3
519,13,2
519,16,2
519,23,1
519,29,0
519,31,1
519,35,2
519,43,2
519,55,2
519,58,2
519,76,2
788,13,2
788,16,0
788,20,2
788,28,2
788,30,0
788,31,3
788,40,2
788,43,2
788,45,2
788,55,0
103,13,1
103,16,2
103,21,1
103,25,3
103,31,1
103,40,1
103,49,1
103,55,1
103,61,1
103,62,1
410,13,0
410,16,0
410,31,0
410,34,2
410,35,0
410,41,1
410,43,2
410,53,0
410,56,1
410,90,0
414,13,3
414,17,0
414,21,3
414,23,3
414,28,0
414,40,3
414,43,3
414,47,3
414,56,3
414,85,1
667,13,0
667,28,0
667,29,2
667,31,2
667,36,2
667,40,0
667,42,2
667,45,1
667,59,2
667,102,2
740,13,1
740,16,1
740,20,3
740,21,0
740,22,0
740,31,1
740,34,0
740,35,0
740,40,1
740,42,1
198,13,2
198,20,1
198,25,2
198,28,2
198,30,2
198,37,1
198,43,2
198,53,2
198,54,2
198,94,2
457,13,0
457,16,3
457,37,2
457,39,0
457,40,3
457,45,3
457,53,1
457,54,3
457,69,3
457,77,2
53,13,0
53,16,1
53,17,0
53,29,1
53,35,1
53,37,1
53,47,0
53,50,1
53,56,1
53,61,3
657,13,0
657,16,2
657,17,1
657,20,0
657,22,2
657,29,3
657,40,3
657,43,3
657,53,2
657,107,3
24,13,3
24,23,2
24,25,1
24,37,2
24,47,0
24,49,2
24,53,1
24,54,0
24,62,1
24,65,0
68,13,2
68,19,0
68,20,0
68,26,0
68,27,3
68,31,0
68,36,0
68,39,2
68,41,3
68,55,0
778,13,3
778,14,3
778,20,1
778,30,2
778,34,2
778,35,1
778,43,1
778,54,2
778,55,1
778,73,1
89,13,3
89,16,0
89,22,1
89,31,0
89,34,0
89,35,1
89,48,1
89,58,0
89,59,0
89,61,2
274,13,0
274,16,0
274,17,2
274,20,0
274,22,0
274,23,2
274,28,3
274,40,0
274,42,3
274,61,2
664,13,0
664,20,0
664,21,1
664,25,0
664,31,2
664,37,1
664,40,2
664,43,1
664,65,0
664,69,2
475,13,2
475,21,1
475,23,1
475,34,0
475,39,0
475,40,0
475,41,0
475,51,2
475,63,0
475,90,2
660,13,0
660,17,3
660,20,2
660,22,1
660,30,2
660,31,0
660,35,2
660,43,3
660,54,2
660,62,3
717,13,2
717,14,3
717,16,3
717,20,3
717,22,1
717,42,3
717,43,2
717,53,2
717,54,3
717,55,3
385,14,2
385,15,2
385,16,1
385,17,2
385,21,3
385,36,3
385,37,2
385,41,1
385,56,2
385,78,2
321,14,0
321,16,0
321,29,0
321,30,3
321,31,2
321,34,2
321,35,0
321,40,3
321,50,1
321,76,0
759,14,3
759,21,2
759,31,2
759,34,0
759,35,1
759,43,1
759,45,1
759,58,1
759,60,1
759,66,1
484,14,0
484,16,2
484,19,2
484,20,3
484,26,3
484,28,3
484,34,3
484,35,3
484,55,3
484,88,1
642,15,2
642,16,0
642,27,0
642,30,2
642,34,3
642,35,3
642,42,0
642,54,0
642,58,0
642,72,0
503,16,3
503,17,3
503,19,3
503,35,3
503,37,3
503,39,1
503,56,3
503,63,3
503,89,3
503,97,3
626,16,3
626,21,3
626,22,3
626,23,1
626,29,3
626,30,3
626,31,1
626,34,0
626,43,2
626,58,3
764,16,0
764,21,3
764,22,2
764,28,2
764,34,3
764,35,2
764,41,2
764,42,2
764,43,2
764,61,0
508,16,3
508,22,1
508,25,0
508,34,2
508,35,2
508,40,2
508,43,2
508,53,2
508,58,0
508,95,1
589,16,0
589,21,2
589,31,1
589,32,0
589,34,1
589,35,1
589,39,0
589,41,1
589,50,0
589,55,2
214,16,2
214,17,0
214,20,1
214,21,0
214,27,1
214,28,1
214,29,2
214,34,1
214,39,1
214,47,0
417,16,3
417,20,0
417,26,0
417,28,0
417,31,0
417,34,0
417,35,2
417,40,0
417,43,1
417,55,3
661,19,1
661,25,0
661,28,1
661,39,1
661,45,2
661,50,3
661,53,1
661,59,1
661,65,3
661,73,3
264,19,1
264,21,3
264,28,3
264,39,1
264,40,1
264,52,1
264,53,1
264,67,1
264,90,0
264,99,3
258,19,2
258,20,2
258,23,0
258,25,0
258,32,2
258,34,3
258,35,0
258,47,3
258,51,2
258,55,1
802,19,2
802,20,0
802,21,2
802,22,0
802,25,1
802,29,3
802,30,2
802,39,1
802,41,2
802,50,0
357,20,0
357,24,0
357,25,0
357,31,0
357,40,0
357,52,0
357,53,2
357,62,0
357,78,0
357,90,0
559,20,1
559,22,2
559,25,1
559,27,1
559,41,1
559,50,2
559,65,3
559,69,3
559,73,1
559,76,1
154,20,0
154,21,0
154,22,0
154,34,2
154,43,0
154,53,3
154,55,3
154,56,2
154,61,1
154,90,1
490,20,0
490,21,1
490,22,2
490,31,2
490,35,1
490,39,2
490,41,3
490,43,1
490,53,3
490,58,1
74,20,3
74,22,1
74,25,1
74,29,1
74,31,0
74,35,1
74,37,2
74,39,2
74,44,1
74,86,1
4,20,2
4,23,0
4,24,2
4,25,2
4,26,0
4,27,0
4,28,0
4,29,2
4,30,3
4,31,1
284,25,1
284,31,1
284,39,1
284,42,1
284,47,3
284,51,1
284,52,3
284,56,0
284,60,3
284,67,2
195,30,3
195,35,1
195,36,3
195,42,3
195,43,3
195,47,2
195,54,3
195,55,3
195,58,3
195,94,3
